           0  0.10000000000000001     
  0.10000000000000001        5.0999962499999993        5.0999924999999999        5.0999849999999993     
  0.20000000000000001        5.1882818021177304        5.1785244172367610        5.1590097335374194     
  0.30000000000000004        5.2745584698000316        5.2549641815291706        5.2160044859012489     
  0.40000000000000002        5.3589202715552355        5.3294013222458325        5.2710532449701821     
  0.50000000000000000        5.4414533887216487        5.4019186017825929        5.3242349438945009     
  0.60000000000000009        5.5222370735736428        5.4725927647885326        5.3756239332176632     
  0.70000000000000007        5.6013444262651708        5.5414951828984407        5.4252903930826362     
  0.80000000000000004        5.6788430630599018        5.6086924122275423        5.4733006946715204     
  0.90000000000000002        5.7547956938890357        5.6742466776152982        5.5197177184291935     
   1.0000000000000000        5.8292606238400895        5.7382162950309148        5.5646011353364084     
   1.1000000000000001        5.9022921904771533        5.8006560415108890        5.6080076564574783     
   1.2000000000000002        5.9739411467519927        5.8616174803672303        5.6499912551408444     
   1.3000000000000000        6.0442549975571538        5.9211492480927088        5.6906033655576920     
   1.4000000000000001        6.1132782966002086        5.9792973083275180        5.7298930606935459     
   1.5000000000000000        6.1810529091693551        6.0361051773872871        5.7679072124363282     
   1.6000000000000001        6.2476182454589635        6.0916141251447717        5.8046906360128538     
   1.7000000000000002        6.3130114683864473        6.1458633544753045        5.8402862206990971     
   1.8000000000000000        6.3772676792258780        6.1988901619945933        5.8747350484560226     
   1.9000000000000001        6.4404200838831009        6.2507300824173706        5.9080765019126718     
   2.0000000000000000        6.5025001422215594        6.3014170185314988        5.9403483629240386     
   2.1000000000000001        6.5635377025014501        6.3509833585022299        5.9715869027667470     
   2.2000000000000002        6.6235611227046114        6.3994600819857652        6.0018269648957245     
   2.3000000000000003        6.6825973802734291        6.4468768563322021        6.0311020410658323     
   2.4000000000000004        6.7406721715859756        6.4932621239891777        6.0594443415204307     
   2.5000000000000000        6.7978100023149111        6.5386431820738435        6.0868848598613559     
   2.6000000000000001        6.8540342696691434        6.5830462549581110        6.1134534331395125     
   2.7000000000000002        6.9093673373904458        6.6264965606069941        6.1391787976403576     
